Region,Decade,Age_Bin,dbh_best_dist,dbh_w_aic,dbh_g_aic,dbh_ln_aic,ht_best_dist,ht_w_aic,ht_g_aic,ht_ln_aic
West Coast,1990s,20,Weibull,-3835.6722320765507,-3487.407477245052,-3116.424915330484,Weibull,-4401.059502819975,-4200.4158658606975,-4007.491298657019
West Coast,1990s,21,Weibull,-2528.1602131608793,-2319.0667670439875,-2107.1175991425885,Weibull,-3094.6451620525327,-2927.382198340708,-2808.7104814706868
West Coast,1990s,22,Weibull,-1675.711111555128,-1632.4501039929128,-1579.083351448128,Weibull,-2325.0443858613876,-2323.221289104879,-2288.577620312439
West Coast,1990s,23,Weibull,-1765.4896393270576,-1728.8122862101543,-1684.3319184902173,Weibull,-1947.0731729782553,-1914.1146045500107,-1868.3171251201713
West Coast,1990s,24,Weibull,-1655.7319036702845,-1613.0914063049966,-1569.3322065703765,Weibull,-1690.2416887535903,-1602.981943263987,-1558.5651166425357
West Coast,1990s,25,Gamma,-1895.693372965648,-1934.1384201632907,-1886.2394080873753,Gamma,-2408.7790168505244,-2530.1264141753513,-2524.876438821292
West Coast,1990s,26,Weibull,-1315.2952833153042,-1292.6393747485488,-1259.5826296754258,Gamma,-1663.0293067027003,-1796.7148440746937,-1779.4042148157553
West Coast,1990s,27,Weibull,-962.8760676075799,-937.9590345029353,-911.8451304588689,Weibull,-994.7820021200318,-918.1768367591393,-871.9922526073638
West Coast,1990s,28,Weibull,-566.0155382109782,-521.0138311996934,-495.79656407011663,Gamma,-683.8956958686794,-723.5350600694901,-723.512117140407
West Coast,1990s,29,Weibull,-357.89826298863267,-317.4631541082376,-298.10894857630785,Weibull,-383.3831244023207,-342.21609630821325,-327.706977506653
West Coast,1990s,30,Weibull,-91.533164885089775,-69.22177630800084,-55.090173057710146,Gamma,-258.9968761152063,-267.4706279957771,-264.92394481359275
West Coast,1990s,31,Weibull,-65.95526188739231,-63.36166205680466,-60.24765190513938,Gamma,-135.74905010244086,-139.2849982371267,-138.626783926968
West Coast,1990s,32,Gamma,-115.56108740505309,-125.51460628319722,-125.35828294584388,Weibull,-123.05953443377663,-118.99651211889987,-116.2440676518696
West Coast,1990s,33,Gamma,-115.34096531408895,-117.16014073119047,-115.61239110245334,Weibull,-72.916345570217,-71.96458595249565,-71.10935905676125
West Coast,1990s,35,Weibull,-82.68525482963425,-80.89330669603852,-80.10954906259276,Weibull,-118.44898721407462,-115.91448342329794,-115.35764264010731
West Coast,1990s,37,Weibull,-91.48381608208263,-89.28710520276968,-88.46846052541825,Weibull,-120.00374788251744,-118.64472576187462,-118.02050242386983
West Coast,2000s,2,Gamma,-555.4227878756657,-561.2176223782338,-491.1486915677547,Weibull,-511.26227694881425,-469.6468044693053,-429.2767127575765
West Coast,2000s,3,Weibull,-4457.079642568689,-4207.547718505725,-2629.0016308977692,Gamma,-5699.1522635577485,-6407.384948402333,-6369.2495285116765
West Coast,2000s,4,Weibull,-39162.88559262261,-37165.113199922314,-31121.52526257757,Weibull,-43915.53336762334,-43572.3422309336,-42424.59427316525
West Coast,2000s,5,Weibull,-11700.033148808563,-10722.893159819378,-7759.1331152988605,Weibull,-15521.408504385709,-14925.49523441091,-14049.455052102432
West Coast,2000s,6,Weibull,-10642.834250912276,-7430.334251365879,-858.8815281234699,Weibull,-13288.577269651554,-10821.249430530275,-8146.828236613869
West Coast,2000s,7,Weibull,-13195.570647219145,-13073.94230057145,-12046.32492412696,Gamma,-16387.672624407704,-16927.977872945557,-16530.030206590676
West Coast,2000s,8,Weibull,-19582.645656171797,-17569.737059931093,-14159.189152657267,Weibull,-26813.396373632753,-25237.751530416615,-23436.012858202554
West Coast,2000s,9,Gamma,-21289.172782259502,-22065.91560207893,-21420.22855165198,Gamma,-22849.071327799935,-23567.592965119988,-23202.11393010289
West Coast,2000s,10,Gamma,-30010.52561698212,-30338.047500944194,-29815.026506636637,Gamma,-26700.633293210514,-26981.44004776875,-26555.83727539217
West Coast,2000s,11,Weibull,-17631.038943195686,-17578.904804907586,-17066.987553835657,Gamma,-14920.088524422354,-16096.063090663098,-16072.607480027253
West Coast,2000s,12,Weibull,-14960.166237965139,-14664.074410187119,-14081.644901482372,Gamma,-15915.304470148569,-16187.656946435627,-15979.789593407368
West Coast,2000s,13,Weibull,-25054.72016709799,-24314.954027524425,-23223.094883320286,Weibull,-24678.97614664984,-23922.550105360984,-23129.971255888475
West Coast,2000s,14,Weibull,-18963.557851498805,-18706.3377147584,-17981.012440940318,Gamma,-20902.598688987222,-21660.008716092012,-21422.074931963154
West Coast,2000s,15,Gamma,-19149.972802355405,-19169.716878701976,-18503.48754992547,Weibull,-22022.44954337902,-22013.49815484517,-21645.149536977184
West Coast,2000s,16,Gamma,-16282.124389914521,-16376.473827049564,-15842.045640081667,Lognormal,-20314.60510872948,-22369.759798999363,-22407.11329998649
West Coast,2000s,17,Gamma,-15681.016990787417,-15859.212283730052,-15309.179930880677,Weibull,-16668.264684422476,-16265.654665217182,-15762.845798751883
West Coast,2000s,18,Weibull,-9119.070639272973,-8922.106994080576,-8556.526810238614,Gamma,-8418.849504621496,-8869.912192263819,-8795.340589831309
West Coast,2000s,19,Gamma,-14997.198340643354,-15800.162807239776,-15628.640299716295,Weibull,-15095.147189001293,-14725.221181444882,-14415.609883564912
West Coast,2000s,20,Weibull,-5175.756185176459,-5025.64968063687,-4768.669128723593,Weibull,-4939.193198208562,-4775.707637311001,-4589.995843626764
West Coast,2000s,21,Gamma,-8152.112820088795,-8622.575042397095,-8555.095540255368,Weibull,-7925.62056034428,-7887.380209740936,-7769.009355933664
West Coast,2000s,22,Gamma,-3739.3820044529507,-3884.3880063209403,-3833.4633959685384,Gamma,-4749.886820951983,-4930.230526396043,-4899.605845669127
West Coast,2000s,23,Gamma,-1486.7474694762905,-1579.102550728265,-1557.401205660559,Weibull,-2323.0761553058137,-2197.41298293115,-2139.017239874418
West Coast,2000s,24,Gamma,-2714.5275472591397,-2858.205008124055,-2822.2944067849203,Gamma,-2865.238830169617,-2866.891572992433,-2813.4555833150885
West Coast,2000s,25,Gamma,-1230.0713306455236,-1322.0032370443278,-1319.9210412034568,Weibull,-1502.3421459360213,-1487.3823271422636,-1463.6570168682686
West Coast,2000s,26,Weibull,-2072.077167169769,-2059.0364695359094,-2024.98923326328,Lognormal,-2842.6205406793265,-2985.8831324351127,-2988.6783768582277
West Coast,2000s,27,Gamma,-704.6901630899143,-754.6315494656084,-749.9793934386632,Lognormal,-1004.9120407957744,-1059.5691047978828,-1060.247056989301
West Coast,2000s,28,Weibull,-1375.8084827802315,-1368.3926490580316,-1347.27870338501,Gamma,-1517.8779766151865,-1598.013633188957,-1588.6911921008393
West Coast,2000s,29,Gamma,-402.1979640039307,-406.37878045656817,-402.1138270032336,Lognormal,-429.1513349478983,-489.40669607108396,-492.06544941968485
West Coast,2000s,30,Weibull,-747.3247075392242,-743.5274112521329,-727.4939522675616,Lognormal,-1010.4367938804475,-1132.5226103206842,-1138.1031428257008
West Coast,2000s,31,Weibull,-178.4636802697286,-176.4665740794269,-173.95298442121856,Weibull,-262.97147989943846,-214.85755215659844,-206.10364376585414
West Coast,2000s,32,Lognormal,-138.17137465990734,-156.16240798724718,-158.08393880020577,Gamma,-175.71172983613502,-177.4405925968849,-176.3487324926933
West Coast,2000s,33,Weibull,-147.01245565933894,-141.12183768753766,-137.430372338463,Gamma,-252.14881917975464,-259.2100642509901,-255.91491828818602
West Coast,2000s,34,Lognormal,-97.66966773095723,-110.84031759485848,-111.89583885520058,Weibull,-123.02171275083056,-121.97473845781005,-120.75908556137016
West Coast,2000s,35,Weibull,-31.225744695397424,-30.38915391335572,-30.071052592482467,Gamma,-50.15955450541527,-51.319904678323674,-51.298298668125646
West Coast,2000s,36,Gamma,-86.69157082355967,-88.57631219863798,-88.38043442388656,Gamma,-84.29647779542364,-87.60663613582689,-87.52790555141218
West Coast,2000s,37,Gamma,-28.066228006057337,-28.40018621063234,-28.280895539154884,Gamma,-49.42468013779275,-49.43433827025256,-49.33923598195979
West Coast,2000s,39,Weibull,-47.483960106024995,-45.502027364943366,-44.67248917576123,Gamma,-86.20924600196658,-89.57200961032758,-89.26712304526352
West Coast,2000s,41,Weibull,-47.58696811581244,-45.58373919967326,-44.68061142646117,Weibull,-101.0755032241153,-97.50057947518998,-96.6828714742282
West Coast,2000s,43,Weibull,-48.1979927259979,-43.02443688724584,-41.00519810944421,Weibull,-95.15560639914891,-86.87299308405177,-85.47608660534084
West Coast,2000s,45,Weibull,-50.266190980533274,-44.82065721870188,-42.72898029681952,Weibull,-95.07457326374178,-90.35594492791407,-89.25768518119867
West Coast,2010s,0,Lognormal,NA,NA,-4575.870112902824,Weibull,-2534.44718518165,-2495.2094253270507,-2371.466257912409
West Coast,2010s,1,Lognormal,-19742.68838025882,-24876.916837610872,-29177.586791431215,Lognormal,-11305.51785651045,-12948.456248767157,-13508.999625285509
West Coast,2010s,2,Gamma,-29549.491733403756,-29672.348201448964,-26052.214937925582,Weibull,-19289.29595546323,-17636.77152848376,-14755.124982286998
West Coast,2010s,3,Weibull,-3832.4936489631364,-3321.6618112483984,72.95697863166924,Weibull,-6282.2764223222775,-5256.977960696606,-3975.0711490829585
West Coast,2010s,4,Weibull,-10168.316496108231,-9980.698456647982,-8076.484488615222,Weibull,-10791.476408228667,-10665.526400198754,-10107.24018293168
West Coast,2010s,5,Weibull,-138.80323087825107,-107.24086535695129,-55.24265244041706,Weibull,-187.7843227067345,-154.05955390070986,-127.92576899424725
West Coast,2010s,6,Weibull,-9082.28232329229,-7711.719085977746,-5463.649177241863,Weibull,-10098.64191240335,-9103.323276221248,-8222.508982978195
West Coast,2010s,7,Gamma,-4245.808531990394,-4426.154640079123,-4391.204126638159,Gamma,-4125.304742181193,-4235.045923916585,-4232.704133325128
West Coast,2010s,8,Weibull,-8965.894336189487,-8861.227786445195,-7329.028263378953,Weibull,-11082.078381634314,-10998.479753056488,-10456.758754264089
West Coast,2010s,9,Weibull,-6895.081571444463,-5990.017623271986,-4460.504573867514,Weibull,-4695.285464874062,-3952.85147345396,-3124.3423055901953
West Coast,2010s,10,Gamma,-10043.245911468844,-10168.919297970226,-9788.048807083602,Gamma,-7425.757646309714,-7727.4762484409375,-7598.048455226983
West Coast,2010s,11,Gamma,-6640.248840023221,-6833.197209470281,-6629.125472058977,Gamma,-5560.1970349755575,-5684.726632633256,-5514.502629317808
West Coast,2010s,12,Gamma,-4197.65994210192,-4313.649413264663,-4175.970947410108,Gamma,-2999.6962469071727,-3260.6923343818166,-3233.785913719134
West Coast,2010s,13,Gamma,-9054.87487182566,-9173.871216560588,-8909.832158423975,Lognormal,-7467.09266620591,-8309.324562615728,-8338.547444865475
West Coast,2010s,14,Gamma,-6626.341283337298,-6650.93337532933,-6155.054588099835,Gamma,-5109.186997648672,-5214.564430706736,-5085.393557126781
West Coast,2010s,15,Gamma,-2123.5936757772583,-2196.003470261033,-2136.2520676592153,Weibull,-2971.826269746484,-2858.1769546665364,-2763.610565484175
West Coast,2010s,16,Gamma,-7330.737625920752,-7426.729460496239,-7259.4769799135265,Weibull,-5234.285207477946,-4860.773248872655,-4648.611305602218
West Coast,2010s,17,Weibull,-3782.5834174448632,-3641.9904619713298,-3476.307864043633,Weibull,-5004.432623991707,-4959.832488828473,-4879.443400968072
West Coast,2010s,18,Gamma,-937.2350484218464,-939.0767744731529,-914.5742802672727,Weibull,-1067.8021640753902,-948.737813884219,-916.7217741821227
West Coast,2010s,19,Weibull,-5534.924467913923,-5521.717700194523,-5348.3952388621065,Gamma,-7109.633366071135,-7385.7328884046765,-7348.197386882999
West Coast,2010s,20,Weibull,-1723.4288222388816,-1631.6733666615883,-1557.5032895218671,Weibull,-2448.051928385995,-2392.6472414423556,-2364.3548818749655
West Coast,2010s,21,Weibull,-1433.294878220983,-1427.8292535043777,-1389.9446758166284,Weibull,-1920.4282065061907,-1910.0295977267517,-1892.3589422976427
West Coast,2010s,22,Gamma,-3312.3420497243437,-3359.149627659842,-3235.2567596302747,Gamma,-5656.130846138512,-5778.927591758852,-5735.5680069544915
West Coast,2010s,23,Weibull,-5801.946262423542,-5559.043399291104,-5311.771038040762,Weibull,-5676.084311830474,-5464.7878369605305,-5391.438407195645
West Coast,2010s,24,Gamma,-2752.835754490299,-2899.883018587358,-2858.9851161251895,Weibull,-4043.8026347418095,-3989.7523628660774,-3937.740972837322
West Coast,2010s,25,Gamma,-3699.927463382123,-3854.6127699516546,-3798.5572620999565,Lognormal,-4111.45693304039,-4532.07104018106,-4572.631100259271
West Coast,2010s,26,Gamma,-3571.3456426223224,-3785.99033503836,-3744.3235927197584,Weibull,-8187.098669992087,-7845.872514893875,-7690.253955835717
West Coast,2010s,27,Gamma,-6029.542361858738,-6472.750100208091,-6434.314496984501,Gamma,-7172.921321348005,-7461.978156566612,-7431.178331436307
West Coast,2010s,28,Gamma,-2099.630357972155,-2185.351886634935,-2154.9609308265544,Weibull,-3519.850943494338,-3239.5169469307266,-3180.697544979823
West Coast,2010s,29,Gamma,-2802.3492429192784,-2982.7140724275896,-2964.1286745651164,Gamma,-4026.37701699835,-4243.089553788011,-4234.166262764531
West Coast,2010s,30,Lognormal,-412.90758093458334,-457.6210147695063,-461.67316629198183,Lognormal,-547.554016902704,-580.3342530415259,-581.2723604381306
West Coast,2010s,31,Lognormal,-289.4928931719754,-327.17883453962486,-330.28305949127434,Lognormal,-414.4443226126829,-438.7726733399166,-439.1684802323947
West Coast,2010s,32,Gamma,-422.5947567242361,-431.41912374345054,-425.9069333811695,Gamma,-797.257282033957,-816.0992206791294,-813.7351045344817
West Coast,2010s,34,Lognormal,-33.39825509560512,-35.01259378631923,-35.05301902556467,Lognormal,-19.95873882954568,-21.42197041884116,-21.49263474976219
West Coast,2010s,36,Gamma,-66.24861494761848,-66.69135803232828,-65.49831391879988,Weibull,-107.36815201226358,-93.66754465682854,-91.11576164134172
West Coast,2020s,0,Lognormal,NA,NA,-84.55337982651986,Weibull,-63.918402918111994,-54.57343074647655,-52.975201419938905
West Coast,2020s,1,Lognormal,NA,NA,-186.5269027442485,Gamma,-76.24490440067446,-76.8179015116223,-76.48036174816559
West Coast,2020s,2,Lognormal,-24175.629809724538,-26332.496951610738,-29631.613837603683,Gamma,-8463.94883287998,-8492.034273898898,-8331.486939238359
West Coast,2020s,3,Weibull,-7510.165025476218,-7285.71865195243,-5699.388609455892,Weibull,-6041.79629185245,-5301.218469707656,-4258.886317798825
West Coast,2020s,4,Weibull,-13970.20583108529,-12903.193879855222,-9926.968335387624,Weibull,-13793.658720973513,-12533.434553967712,-10895.27487128159
West Coast,2020s,5,Weibull,-13197.408440074407,-11586.494696872931,-7103.484848825022,Weibull,-14268.234447784711,-13178.82539728334,-11617.743311546832
West Coast,2020s,6,Weibull,-7078.260620520505,-5261.1086459837215,-2995.243372136239,Weibull,-6287.463426347798,-4755.38631638453,-3600.2320790048648
West Coast,2020s,7,Weibull,-8139.5750684442155,-7147.294892791572,-5682.3058350498695,Weibull,-10098.052904011252,-9375.808235729184,-8619.39574642287
West Coast,2020s,8,Weibull,-2736.6299801856558,-2372.842091916182,-2182.880857894793,Weibull,-4229.829348555674,-4112.886086769466,-4035.375275452064
West Coast,2020s,9,Weibull,-45.4196499583026,-44.80048293607068,-44.10881192061298,Gamma,-70.54483442989448,-72.17151370453362,-72.16356532139523
West Coast,2020s,10,Weibull,-1583.1203762321518,-1556.9416225031348,-1472.6553488561447,Weibull,-2002.5712710106657,-1776.8924158852362,-1664.2499018430926
West Coast,2020s,11,Gamma,-292.60137856258103,-303.6422419690688,-303.2790936595343,Lognormal,-292.17591379945594,-304.2196584763542,-304.3159486874551
West Coast,2020s,12,Gamma,-1644.6490595955536,-1651.6949069687741,-1625.8470519653088,Gamma,-1448.5812936483371,-1479.3766545139404,-1472.0254375581862
West Coast,2020s,13,Weibull,-1726.1922541869396,-1698.61437567522,-1665.5211965298374,Weibull,-2244.734974844663,-2198.9304575277247,-2185.7752618340073
West Coast,2020s,14,Gamma,-150.88413456663062,-152.88913631975012,-152.0495965165237,Lognormal,-182.88705520734197,-196.22648557728675,-196.99182670699693
West Coast,2020s,15,Gamma,-4186.214287457156,-4267.724574362751,-4214.4801170423125,Lognormal,-3482.491003126175,-3955.0347847998387,-4010.4141811565864
West Coast,2020s,16,Weibull,-91.6884470741168,-90.26096666774158,-86.55129425444748,Gamma,-111.21109346797003,-112.00999937727038,-110.98121953252912
West Coast,2020s,17,Weibull,-2332.0406968262396,-2277.963829267319,-2205.7394325385394,Gamma,-2260.829775724927,-2273.845982739755,-2239.51243517287
West Coast,2020s,18,Gamma,-1941.374218990913,-1973.4619810002073,-1932.3628977210133,Gamma,-1666.8672461220517,-1702.7290753022132,-1692.4763888339924
West Coast,2020s,19,Gamma,-1163.879985767891,-1172.8197248398192,-1114.1545216837756,Weibull,-1402.6487758157323,-1242.662904441508,-1169.0803844841475
West Coast,2020s,20,Weibull,-217.9417866100658,-193.3612850860186,-175.62006866437713,Weibull,-304.9063524718266,-274.5210488107627,-264.1373200171236
West Coast,2020s,21,Weibull,-1003.9258203105138,-975.1948723908691,-937.6523323184712,Weibull,-1185.6294436706874,-1087.9443006914046,-1002.0363389987448
West Coast,2020s,22,Lognormal,-1622.7781875173282,-1762.0478058674669,-1768.7274331726512,Gamma,-985.663450588059,-986.4876687999559,-980.5280177706387
West Coast,2020s,23,Lognormal,-1027.1119691963488,-1169.1230125532772,-1185.5973006388333,Lognormal,-744.17101582651,-967.7707965600537,-1021.1876931339693
West Coast,2020s,24,Gamma,-945.5804154072902,-976.964533176724,-971.2571932734562,Gamma,-1202.704862935259,-1222.262762014932,-1217.170644206926
West Coast,2020s,25,Gamma,-1282.8816133138716,-1292.1430399945211,-1266.896642061445,Weibull,-622.6808874839045,-451.18555660107023,-374.42474074118996
West Coast,2020s,26,Gamma,-1222.572193896038,-1300.8477323018956,-1295.770728491798,Gamma,-2066.8429520186714,-2132.359398571013,-2127.138776000108
West Coast,2020s,27,Gamma,-76.26667795714617,-78.58517976069942,-78.43178928502907,Lognormal,-105.86767880682018,-108.56771833929417,-108.58183294743522
West Coast,2020s,28,Gamma,-1122.208644842492,-1179.0656642137549,-1173.3279838829592,Lognormal,-1268.8633611283867,-1346.2191629993888,-1347.0702757492659
